17.50, 0.0000
17.51, 0.0000
17.52, 0.0000
17.53, 0.0000
17.55, 0.0000
17.57, 0.0000
17.59, 0.0000
17.60, 0.0000
17.61, 0.0000
17.62, 0.0000
17.64, 0.0000
17.66, 0.0000
17.67, 0.0000
17.68, 0.0000
17.69, 0.0000
17.70, 0.0000
17.71, 0.0000
17.73, 0.0000
17.75, 0.0000
17.76, 0.0000
17.77, 0.0000
17.78, 0.0000
17.80, 0.0000
17.82, 0.0000
17.84, 0.0000
17.85, 0.0000
17.86, 0.0000
17.87, 0.0000
17.89, 0.0000
17.91, 0.0000
17.92, 0.0000
17.93, 0.0000
17.94, 0.0000
17.95, 0.0000
17.96, 0.0000
17.98, 0.0000
18.00, 0.0000
18.01, 0.0000
18.02, 0.0000
18.03, 0.0000
18.05, 0.0000
18.07, 0.0000
18.09, 0.0000
18.10, 0.0000
18.11, 0.0000
18.12, 0.0000
18.14, 0.0000
18.16, 0.0000
18.17, 0.0000
18.18, 0.0000
18.19, 0.0000
18.20, 0.0000
18.21, 0.0000
18.23, 0.0000
18.25, 0.0000
18.26, 0.0000
18.27, 0.0000
18.28, 0.0000
18.30, 0.0000
18.32, 0.0000
18.34, 0.0000
18.35, 0.0000
18.36, 0.0000
18.37, 0.0000
18.39, 0.0000
18.41, 0.0000
18.42, 0.0000
18.43, 0.0000
18.44, 0.0000
18.45, 0.0000
18.46, 0.0000
18.48, 0.0000
18.50, 0.0000
18.51, 0.0000
18.52, 0.0000
18.53, 0.0000
18.55, 0.0000
18.57, 0.0000
18.59, 0.0000
18.60, 0.0000
18.61, 0.0000
18.62, 0.0000
18.64, 0.0000
18.66, 0.0000
18.67, 0.0000
18.68, 0.0000
18.69, 0.0000
18.70, 0.0000
18.71, 0.0000
18.73, 0.0000
18.75, 0.0000
18.76, 0.0000
18.77, 0.0000
18.78, 0.0000
18.80, 0.0000
18.82, 0.0000
18.84, 0.0000
18.85, 0.0000
18.86, 0.0000
18.87, 0.0000
18.89, 0.0000
18.91, 0.0000
18.92, 0.0000
18.93, 0.0000
18.94, 0.0000
18.95, 0.0000
18.96, 0.0000
18.98, 0.0000
19.00, 0.0000
19.01, 0.0000
19.02, 0.0000
19.03, 0.0000
19.05, 0.0000
19.07, 0.0000
19.09, 0.0000
19.10, 0.0000
19.11, 0.0000
19.12, 0.0000
19.14, 0.0000
19.16, 0.0000
19.17, 0.0000
19.18, 0.0000
19.19, 0.0000
19.20, 0.0000
19.21, 0.0000
19.23, 0.0000
19.25, 0.0000
19.26, 0.0000
19.27, 0.0000
19.28, 0.0000
19.30, 0.0000
19.32, 0.0000
19.34, 0.0000
19.35, 0.0000
19.36, 0.0000
19.37, 0.0000
19.39, 0.0000
19.41, 0.0000
19.42, 0.0000
19.43, 0.0000
19.44, 0.0000
19.45, 0.0000
19.46, 0.0000
19.48, 0.0000
19.50, 0.0000
19.51, 0.0000
19.52, 0.0000
19.53, 0.0000
19.55, 0.0000
19.57, 0.0000
19.59, 0.0000
19.60, 0.0000
19.61, 0.0000
19.62, 0.0000
19.64, 0.0000
19.66, 0.0000
19.67, 0.0000
19.68, 0.0000
19.69, 0.0000
19.70, 0.0000
19.71, 0.0000
19.73, 0.0000
19.75, 0.0000
19.76, 0.0000
19.77, 0.0000
19.78, 0.0000
19.80, 0.0000
19.82, 0.0000
19.84, 0.0000
19.85, 0.0000
19.86, 0.0000
19.87, 0.0000
19.89, 0.0000
19.91, 0.0000
19.92, 0.0000
19.93, 0.0000
19.94, 0.0000
19.95, 0.0000
19.96, 0.0000
19.98, 0.0000
20.00, 0.0000
20.01, 0.0000
20.02, 0.0000
20.03, 0.0000
20.05, 0.0000
20.07, 0.0000
20.09, 0.0000
20.10, 0.0000
20.11, 0.0000
20.12, 0.0000
20.14, 0.0000
20.16, 0.0000
20.17, 0.0000
20.18, 0.0000
20.19, 0.0000
20.20, 0.0000
20.21, 0.0000
20.23, 0.0000
20.25, 0.0000
20.26, 0.0000
20.27, 0.0000
20.28, 0.0000
20.30, 0.0000
20.32, 0.0000
20.34, 0.0000
20.35, 0.0000
20.36, 0.0000
20.37, 0.0000
20.39, 0.0000
20.41, 0.0000
20.42, 0.0000
20.43, 0.0000
20.44, 0.0000
20.45, 0.0000
20.46, 0.0000
20.48, 0.0000
20.49, 0.0000
20.50, 0.0000
20.51, 0.0000
20.52, 0.0000
20.53, 0.0000
20.54, 0.0000
20.55, 0.0000
20.56, 0.0000
20.57, 0.0000
20.58, 0.0000
20.59, 0.0000
20.60, 0.0000
20.61, 0.0000
20.62, 0.0000
20.63, 0.0000
20.64, 0.0000
20.65, 0.0000
20.66, 0.0000
20.67, 0.0000
20.68, 0.0000
20.69, 0.0000
20.70, 0.0000
20.71, 0.0000
20.72, 0.0000
20.73, 0.0000
20.74, 0.0000
20.75, 0.0000
20.76, 0.0000
20.77, 0.0000
20.78, 0.0000
20.79, 0.0000
20.80, 0.0000
20.81, 0.0000
20.82, 0.0000
20.83, 0.0000
20.84, 0.0000
20.85, 0.0000
20.86, 0.0000
20.87, 0.0000
20.88, 0.0000
20.89, 0.0000
20.90, 0.0000
20.91, 0.0000
20.92, 0.0000
20.93, 0.0000
20.94, 0.0000
20.95, 0.0000
20.96, 0.0000
20.97, 0.0000
20.98, 0.0000
20.99, 0.0000
21.00, 0.0000
21.01, 0.0000
21.02, 0.0000
21.03, 0.0000
21.04, 0.0000
21.05, 0.0000
21.06, 0.0000
21.07, 0.0000
21.08, 0.0000
21.09, 0.0000
21.10, 0.0000
21.11, 0.0000
21.12, 0.0000
21.13, 0.0000
21.14, 0.0000
21.15, 0.0000
21.16, 0.0000
21.17, 0.0000
21.18, 0.0000
21.19, 0.0000
21.20, 0.0000
21.21, 0.0000
21.22, 0.0000
21.23, 0.0000
21.24, 0.0000
21.25, 0.0000
21.26, 0.0000
21.27, 0.0000
21.28, 0.0000
21.29, 0.0000
21.30, 0.0000
21.31, 0.0000
21.32, 0.0000
21.33, 0.0000
21.34, 0.0000
21.35, 0.0000
21.36, 0.0000
21.37, 0.0000
21.38, 0.0000
21.39, 0.0000
21.40, 0.0000
21.41, 0.0000
21.42, 0.0000
21.43, 0.0000
21.44, 0.0000
21.45, 0.0000
21.46, 0.0000
21.47, 0.0000
21.48, 0.0000
21.49, 0.0000
21.50, 0.0000
21.51, 0.0000
21.52, 0.0000
21.53, 0.0000
21.54, 0.0000
21.55, 0.0000
21.56, 0.0000
21.57, 0.0000
21.58, 0.0000
21.59, 0.0000
21.60, 0.0000
21.61, 0.0000
21.62, 0.0000
21.63, 0.0000
21.64, 0.0000
21.65, 0.0000
21.66, 0.0000
21.67, 0.0000
21.68, 0.0000
21.69, 0.0000
21.70, 0.0000
21.71, 0.0000
21.72, 0.0000
21.73, 0.0000
21.74, 0.0000
21.75, 0.0000
21.76, 0.0000
21.77, 0.0000
21.78, 0.0000
21.79, 0.0000
21.80, 0.0000
21.81, 0.0000
21.82, 0.0000
21.83, 0.0000
21.84, 0.0000
21.85, 0.0000
21.86, 0.0000
21.87, 0.0000
21.88, 0.0000
21.89, 0.0000
21.90, 0.0000
21.91, 0.0000
21.92, 0.0000
21.93, 0.0000
21.94, 0.0000
21.95, 0.0000
21.96, 0.0000
21.97, 0.0000
21.98, 0.0000
21.99, 0.0000
22.00, 0.0000
22.01, 0.0000
22.02, 0.0000
22.03, 0.0000
22.04, 0.0000
22.05, 0.0000
22.06, 0.0000
22.07, 0.0000
22.08, 0.0000
22.09, 0.0000
22.10, 0.0000
22.11, 0.0000
22.12, 0.0000
22.13, 0.0000
22.14, 0.0000
22.15, 0.0000
22.16, 0.0000
22.17, 0.0000
22.18, 0.0000
22.19, 0.0000
22.20, 0.0000
22.21, 0.0000
22.22, 0.0000
22.23, 0.0000
22.24, 0.0000
22.25, 0.0000
22.26, 0.0000
22.27, 0.0000
22.28, 0.0000
22.29, 0.0000
22.30, 0.0000
22.31, 0.0000
22.32, 0.0000
22.33, 0.0000
22.34, 0.0000
22.35, 0.0000
22.36, 0.0000
22.37, 0.0000
22.38, 0.0000
22.39, 0.0000
22.40, 0.0000
22.41, 0.0000
22.42, 0.0000
22.43, 0.0000
22.44, 0.0000
22.45, 0.0000
22.46, 0.0000
22.47, 0.0000
22.48, 0.0000
22.49, 0.0000
22.50, 0.0000
22.51, 0.0000
22.52, 0.0000
22.53, 0.0000
22.54, 0.0000
22.55, 0.0000
22.56, 0.0000
22.57, 0.0000
22.58, 0.0000
22.59, 0.0000
22.60, 0.0000
22.61, 0.0000
22.62, 0.0000
22.63, 0.0000
22.64, 0.0000
22.65, 0.0000
22.66, 0.0000
22.67, 0.0000
22.68, 0.0000
22.69, 0.0000
22.70, 0.0000
22.71, 0.0000
22.72, 0.0000
22.73, 0.0000
22.74, 0.0000
22.75, 0.0000
22.76, 0.0000
22.77, 0.0000
22.78, 0.0000
22.79, 0.0000
22.80, 0.0000
22.81, 0.0000
22.82, 0.0000
22.83, 0.0000
22.84, 0.0000
22.85, 0.0000
22.86, 0.0000
22.87, 0.0000
22.88, 0.0000
22.89, 0.0000
22.90, 0.0000
22.91, 0.0000
22.92, 0.0000
22.93, 0.0000
22.94, 0.0000
22.95, 0.0000
22.96, 0.0000
22.97, 0.0000
22.98, 0.0000
22.99, 0.0000
23.00, 0.0000
23.01, 0.0000
23.02, 0.0000
23.03, 0.0000
23.04, 0.0000
23.05, 0.0000
23.06, 0.0000
23.07, 0.0000
23.08, 0.0000
23.09, 0.0000
23.10, 0.0000
23.11, 0.0000
23.12, 0.0000
23.13, 0.0000
23.14, 0.0000
23.15, 0.0000
23.16, 0.0000
23.17, 0.0000
23.18, 0.0000
23.19, 0.0000
23.20, 0.0000
23.21, 0.0000
23.22, 0.0000
23.23, 0.0000
23.24, 0.0000
23.25, 0.0000
23.26, 0.0000
23.27, 0.0000
23.28, 0.0000
23.29, 0.0000
23.30, 0.0000
23.31, 0.0000
23.32, 0.0000
23.33, 0.0000
23.34, 0.0000
23.35, 0.0000
23.36, 0.0000
23.37, 0.0000
23.38, 0.0000
23.39, 0.0000
23.40, 0.0000
23.41, 0.0000
23.42, 0.0000
23.43, 0.0000
23.44, 0.0000
23.45, 0.0000
23.46, 0.0000
23.47, 0.0000
23.48, 0.0000
23.49, 0.0000
23.50, 0.0000
23.51, 0.0000
23.52, 0.0000
23.53, 0.0000
23.54, 0.0000
23.55, 0.0000
23.56, 0.0000
23.57, 0.0000
23.58, 0.0000
23.59, 0.0000
23.60, 0.0000
23.61, 0.0000
23.62, 0.0000
23.63, 0.0000
23.64, 0.0000
23.65, 0.0000
23.66, 0.0000
23.67, 0.0000
23.68, 0.0000
23.69, 0.0000
23.70, 0.0000
23.71, 0.0000
23.72, 0.0000
23.73, 0.0000
23.74, 0.0000
23.75, 0.0000
23.76, 0.0000
23.77, 0.0000
23.78, 0.0000
23.79, 0.0000
23.80, 0.0000
23.81, 0.0000
23.82, 0.0000
23.83, 0.0000
23.84, 0.0000
23.85, 0.0000
23.86, 0.0000
23.87, 0.0000
23.88, 0.0000
23.89, 0.0000
23.90, 0.0000
23.91, 0.0000
23.92, 0.0000
23.93, 0.0000
23.94, 0.0000
23.95, 0.0000
23.96, 0.0000
23.97, 0.0000
23.98, 0.0000
23.99, 0.0000
24.00, 0.0000
24.01, 0.0000
24.02, 0.0000
24.03, 0.0000
24.04, 0.0000
24.05, 0.0000
24.06, 0.0000
24.07, 0.0000
24.08, 0.0000
24.09, 0.0000
24.10, 0.0000
24.11, 0.0000
24.12, 0.0000
24.13, 0.0000
24.14, 0.0000
24.15, 0.0000
24.16, 0.0000
24.17, 0.0000
24.18, 0.0000
24.19, 0.0000
24.20, 0.0000
24.21, 0.0000
24.22, 0.0000
24.23, 0.0000
24.24, 0.0000
24.25, 0.0000
24.26, 0.0000
24.27, 0.0000
24.28, 0.0000
24.29, 0.0000
24.30, 0.0000
24.31, 0.0000
24.32, 0.0000
24.33, 0.0000
24.34, 0.0000
24.35, 0.0000
24.36, 0.0000
24.37, 0.0000
24.38, 0.0000
24.39, 0.0000
24.40, 0.0000
24.41, 0.0000
24.42, 0.0000
24.43, 0.0000
24.44, 0.0000
24.45, 0.0000
24.46, 0.0000
24.47, 0.0000
24.48, 0.0000
24.49, 0.0000
24.50, 0.0000
24.51, 0.0000
24.52, 0.0000
24.53, 0.0000
24.54, 0.0000
24.55, 0.0000
24.56, 0.0000
24.57, 0.0000
24.58, 0.0000
24.59, 0.0000
24.60, 0.0000
24.61, 0.0000
24.62, 0.0000
24.63, 0.0000
24.64, 0.0000
24.65, 0.0000
24.66, 0.0000
24.67, 0.0000
24.68, 0.0000
24.69, 0.0000
24.70, 0.0000
24.71, 0.0000
24.72, 0.0000
24.73, 0.0000
24.74, 0.0000
24.75, 0.0000
24.76, 0.0000
24.77, 0.0000
24.78, 0.0000
24.79, 0.0000
24.80, 0.0000
24.81, 0.0000
24.82, 0.0000
24.83, 0.0000
24.84, 0.0000
24.85, 0.0000
24.86, 0.0000
24.87, 0.0000
24.88, 0.0000
24.89, 0.0000
24.90, 0.0000
24.91, 0.0000
24.92, 0.0000
24.93, 0.0000
24.94, 0.0000
24.95, 0.0000
24.96, 0.0000
24.97, 0.0000
24.98, 0.0000
24.99, 0.0000
25.00, 0.0000
25.01, 0.0000
25.02, 0.0000
25.03, 0.0000
25.04, 0.0032
25.05, 0.0000
25.06, 0.0000
25.07, 0.0000
25.08, 0.0031
25.09, 0.0000
25.10, 0.0000
25.11, 0.0000
25.12, 0.0000
25.13, 0.0000
25.14, 0.0000
25.15, 0.0000
25.16, 0.0037
25.17, 0.0000
25.18, 0.0000
25.19, 0.0000
25.20, 0.0000
25.21, 0.0000
25.22, 0.0000
25.23, 0.0000
25.24, 0.0000
25.25, 0.0000
25.26, 0.0000
25.27, 0.0000
25.28, 0.0000
25.29, 0.0000
25.30, 0.0000
25.31, 0.0000
25.32, 0.0000
25.33, 0.0000
25.34, 0.0000
25.35, 0.0035
25.36, 0.0000
25.37, 0.0000
25.38, 0.0032
25.39, 0.0000
25.40, 0.0000
25.41, 0.0038
25.42, 0.0000
25.43, 0.0000
25.44, 0.0000
25.45, 0.0000
25.46, 0.0000
25.47, 0.0000
25.48, 0.0000
25.49, 0.0000
25.50, 0.0000
25.51, 0.0000
25.52, 0.0000
25.53, 0.0000
25.54, 0.0000
25.55, 0.0000
25.56, 0.0000
25.57, 0.0000
25.58, 0.0000
25.59, 0.0000
25.60, 0.0000
25.61, 0.0000
25.62, 0.0000
25.63, 0.0000
25.64, 0.0000
25.65, 0.0035
25.66, 0.0034
25.67, 0.0000
25.68, 0.0000
25.69, 0.0000
25.70, 0.0000
25.71, 0.0000
25.72, 0.0000
25.73, 0.0000
25.74, 0.0035
25.75, 0.0034
25.76, 0.0000
25.77, 0.0037
25.78, 0.0033
25.79, 0.0038
25.80, 0.0000
25.81, 0.0035
25.82, 0.0000
25.83, 0.0000
25.84, 0.0038
25.85, 0.0000
25.86, 0.0000
25.87, 0.0000
25.88, 0.0038
25.89, 0.0000
25.90, 0.0000
25.91, 0.0000
25.92, 0.0000
25.93, 0.0000
25.94, 0.0000
25.95, 0.0000
25.96, 0.0000
25.97, 0.0000
25.98, 0.0035
25.99, 0.0000
26.00, 0.0035
26.01, 0.0000
26.02, 0.0037
26.03, 0.0000
26.04, 0.0000
26.05, 0.0000
26.06, 0.0000
26.07, 0.0000
26.08, 0.0000
26.09, 0.0000
26.10, 0.0035
26.11, 0.0032
26.12, 0.0000
26.13, 0.0000
26.14, 0.0035
26.15, 0.0000
26.16, 0.0000
26.17, 0.0036
26.18, 0.0038
26.19, 0.0039
26.20, 0.0000
26.21, 0.0035
26.22, 0.0000
26.23, 0.0000
26.24, 0.0000
26.25, 0.0000
26.26, 0.0000
26.27, 0.0032
26.28, 0.0000
26.29, 0.0000
26.30, 0.0000
26.31, 0.0000
26.32, 0.0000
26.33, 0.0000
26.34, 0.0000
26.35, 0.0037
26.36, 0.0070
26.37, 0.0000
26.38, 0.0070
26.39, 0.0039
26.40, 0.0000
26.41, 0.0038
26.42, 0.0039
26.43, 0.0000
26.44, 0.0040
26.45, 0.0069
26.46, 0.0074
26.47, 0.0000
26.48, 0.0000
26.49, 0.0036
26.50, 0.0036
26.51, 0.0000
26.52, 0.0120
26.53, 0.0000
26.54, 0.0036
26.55, 0.0000
26.56, 0.0040
26.57, 0.0039
26.58, 0.0000
26.59, 0.0000
26.60, 0.0038
26.61, 0.0042
26.62, 0.0147
26.63, 0.0046
26.64, 0.0113
26.65, 0.0000
26.66, 0.0077
26.67, 0.0000
26.68, 0.0000
26.69, 0.0040
26.70, 0.0141
26.71, 0.0069
26.72, 0.0000
26.73, 0.0038
26.74, 0.0111
26.75, 0.0000
26.76, 0.0043
26.77, 0.0039
26.78, 0.0000
26.79, 0.0000
26.80, 0.0041
26.81, 0.0000
26.82, 0.0000
26.83, 0.0086
26.84, 0.0040
26.85, 0.0043
26.86, 0.0096
26.87, 0.0000
26.88, 0.0043
26.89, 0.0000
26.90, 0.0000
26.91, 0.0088
26.92, 0.0000
26.93, 0.0000
26.94, 0.0163
26.95, 0.0000
26.96, 0.0000
26.97, 0.0000
26.98, 0.0000
26.99, 0.0000
27.00, 0.0041
27.01, 0.0000
27.02, 0.0044
27.03, 0.0000
27.04, 0.0042
27.05, 0.0138
27.06, 0.0000
27.07, 0.0091
27.08, 0.0087
27.09, 0.0045
27.10, 0.0000
27.11, 0.0000
27.12, 0.0049
27.13, 0.0000
27.14, 0.0190
27.15, 0.0000
27.16, 0.0138
27.17, 0.0078
27.18, 0.0000
27.19, 0.0000
27.20, 0.0051
27.21, 0.0102
27.22, 0.0085
27.23, 0.0000
27.24, 0.0000
27.25, 0.0000
27.26, 0.0000
27.27, 0.0000
27.28, 0.0112
27.29, 0.0053
27.30, 0.0053
27.31, 0.0103
27.32, 0.0074
27.34, 0.0049
27.35, 0.0000
27.36, 0.0053
27.37, 0.0101
27.38, 0.0052
27.39, 0.0107
27.40, 0.0000
27.41, 0.0110
27.42, 0.0054
27.43, 0.0000
27.44, 0.0000
27.45, 0.0000
27.46, 0.0112
27.47, 0.0148
27.48, 0.0000
27.49, 0.0056
27.50, 0.0055
27.51, 0.0056
27.52, 0.0184
27.53, 0.0000
27.54, 0.0122
27.55, 0.0000
27.56, 0.0000
27.57, 0.0091
27.59, 0.0000
27.60, 0.0000
27.61, 0.0143
27.62, 0.0055
27.63, 0.0060
27.64, 0.0116
27.65, 0.0000
27.66, 0.0000
27.67, 0.0060
27.68, 0.0178
27.69, 0.0000
27.70, 0.0138
27.71, 0.0000
27.72, 0.0060
27.73, 0.0058
27.74, 0.0067
27.75, 0.0059
27.76, 0.0000
27.77, 0.0065
27.78, 0.0067
27.79, 0.0000
27.80, 0.0217
27.81, 0.0076
27.82, 0.0036
27.84, 0.0069
27.85, 0.0077
27.86, 0.0089
27.87, 0.0000
27.88, 0.0138
27.89, 0.0154
27.90, 0.0150
27.91, 0.0155
27.92, 0.0071
27.93, 0.0000
27.94, 0.0078
27.95, 0.0075
27.96, 0.0169
27.97, 0.0000
27.98, 0.0221
27.99, 0.0075
28.00, 0.0160
28.01, 0.0397
28.02, 0.0078
28.03, 0.0078
28.04, 0.0082
28.05, 0.0202
28.06, 0.0084
28.07, 0.0046
28.09, 0.0174
28.10, 0.0000
28.11, 0.0168
28.12, 0.0109
28.13, 0.0000
28.14, 0.0256
28.15, 0.0000
28.16, 0.0183
28.17, 0.0000
28.18, 0.0000
28.19, 0.0089
28.20, 0.0089
28.21, 0.0167
28.22, 0.0273
28.23, 0.0089
28.24, 0.0103
28.25, 0.0208
28.26, 0.0104
28.27, 0.0180
28.28, 0.0208
28.29, 0.0180
28.30, 0.0189
28.31, 0.0092
28.32, 0.0139
28.34, 0.0194
28.35, 0.0089
28.36, 0.0238
28.37, 0.0000
28.38, 0.0217
28.39, 0.0213
28.40, 0.0000
28.41, 0.0225
28.42, 0.0330
28.43, 0.0132
28.44, 0.0294
28.45, 0.0111
28.46, 0.0417
28.47, 0.0198
28.48, 0.0120
28.49, 0.0000
28.50, 0.0430
28.51, 0.0238
28.52, 0.0000
28.53, 0.0506
28.54, 0.0543
28.55, 0.0000
28.56, 0.0154
28.57, 0.0052
28.59, 0.0133
28.60, 0.0274
28.61, 0.0103
28.62, 0.0154
28.63, 0.0141
28.64, 0.0120
28.65, 0.0294
28.66, 0.0135
28.67, 0.0000
28.68, 0.0513
28.69, 0.0132
28.70, 0.0000
28.71, 0.0317
28.72, 0.0290
28.73, 0.0625
28.74, 0.0000
28.75, 0.0119
28.76, 0.0000
28.77, 0.0385
28.78, 0.0000
28.79, 0.0260
28.80, 0.0000
28.81, 0.0278
28.82, 0.0310
28.84, 0.0172
28.85, 0.0164
28.86, 0.0286
28.87, 0.0267
28.88, 0.0357
28.89, 0.0952
28.90, 0.0000
28.91, 0.0147
28.92, 0.0000
28.93, 0.0563
28.94, 0.0156
28.95, 0.0444
28.96, 0.0312
28.97, 0.0172
28.98, 0.0175
28.99, 0.0263
29.00, 0.0577
29.01, 0.0323
29.02, 0.0000
29.03, 0.0000
29.04, 0.0000
29.05, 0.0392
29.06, 0.0385
29.07, 0.0407
29.09, 0.0333
29.10, 0.0656
29.11, 0.0145
29.12, 0.0169
29.13, 0.0476
29.14, 0.0233
29.15, 0.0465
29.16, 0.0196
29.17, 0.0167
29.18, 0.0492
29.19, 0.0571
29.20, 0.0172
29.21, 0.0976
29.22, 0.0488
29.23, 0.0732
29.24, 0.0536
29.25, 0.0204
29.26, 0.0172
29.27, 0.0625
29.28, 0.0893
29.29, 0.0000
29.30, 0.0200
29.31, 0.0938
29.32, 0.0297
29.34, 0.0513
29.35, 0.0385
29.36, 0.0357
29.37, 0.0571
29.38, 0.0278
29.39, 0.0192
29.40, 0.0698
29.41, 0.0250
29.42, 0.0000
29.43, 0.0789
29.44, 0.0370
29.45, 0.0682
29.46, 0.0833
29.47, 0.0213
29.48, 0.0000
29.49, 0.0755
29.50, 0.0444
29.51, 0.0000
29.52, 0.0000
29.53, 0.0638
29.54, 0.0571
29.55, 0.0638
29.56, 0.0513
29.57, 0.0506
29.59, 0.0455
29.60, 0.0000
29.61, 0.0500
29.62, 0.1282
29.63, 0.0476
29.64, 0.0816
29.65, 0.0541
29.66, 0.0385
29.67, 0.0233
29.68, 0.0667
29.69, 0.0588
29.70, 0.0857
29.71, 0.0000
29.72, 0.0857
29.73, 0.0278
29.74, 0.1429
29.75, 0.0488
29.76, 0.0938
29.77, 0.1613
29.78, 0.0000
29.79, 0.0667
29.80, 0.0333
29.81, 0.0606
29.82, 0.0789
29.84, 0.1400
29.85, 0.0811
29.86, 0.0769
29.87, 0.0278
29.88, 0.1143
29.89, 0.1026
29.90, 0.0278
29.91, 0.1935
29.92, 0.2222
29.93, 0.1316
29.94, 0.0312
29.95, 0.0882
29.96, 0.0294
29.97, 0.0909
29.98, 0.0588
29.99, 0.0435
30.00, 0.0526
30.01, 0.1923
30.02, 0.0968
30.03, 0.2000
30.04, 0.1143
30.05, 0.2273
30.06, 0.0968
30.07, 0.2586
30.09, 0.1034
30.10, 0.1250
30.11, 0.1765
30.12, 0.1667
30.13, 0.2647
30.14, 0.1667
30.15, 0.2963
30.16, 0.1111
30.17, 0.0952
30.18, 0.3077
30.19, 0.1786
30.20, 0.1250
30.21, 0.2647
30.22, 0.1429
30.23, 0.1250
30.24, 0.1000
30.25, 0.1304
30.26, 0.1250
30.27, 0.0938
30.28, 0.1250
30.29, 0.1852
30.30, 0.0476
30.31, 0.1935
30.32, 0.1923
30.34, 0.0435
30.35, 0.1111
30.36, 0.1667
30.37, 0.2000
30.38, 0.1923
30.39, 0.1818
30.40, 0.1429
30.41, 0.2143
30.42, 0.2174
30.43, 0.1111
30.44, 0.2609
30.45, 0.2414
30.46, 0.2927
30.47, 0.0385
30.48, 0.2083
30.49, 0.1724
30.50, 0.3000
30.51, 0.1429
30.52, 0.2258
30.53, 0.2083
30.54, 0.2308
30.55, 0.1786
30.56, 0.1667
30.57, 0.0484
30.59, 0.2857
30.60, 0.1739
30.61, 0.2000
30.62, 0.2069
30.63, 0.2857
30.64, 0.2414
30.65, 0.1111
30.66, 0.1923
30.67, 0.0714
30.68, 0.3889
30.69, 0.2000
30.70, 0.2609
30.71, 0.3750
30.72, 0.3043
30.73, 0.2000
30.74, 0.2727
30.75, 0.2500
30.76, 0.3158
30.77, 0.1515
30.78, 0.0625
30.79, 0.1000
30.80, 0.2941
30.81, 0.0455
30.82, 0.2432
30.84, 0.1875
30.85, 0.4706
30.86, 0.3200
30.87, 0.2500
30.88, 0.2308
30.89, 0.2727
30.90, 0.1364
30.91, 0.2800
30.92, 0.1667
30.93, 0.2800
30.94, 0.2105
30.95, 0.3125
30.96, 0.4138
